1,018
1,009
1,008
1,005
1,003
1,007
1,007
1,011
1,000
1,004
1,004
1,010
998
1,008
1,002
1,003
1,008
1,009
1,007
1,001
1,004
1,003
1,011
1,009
1,009
1,008
1,006
1,010
1,007
998
1,004
1,002
1,007
1,003
1,008
1,006
1,002
1,005
1,015
1,005
1,004
1,011
1,005
1,013
1,006
1,002
1,005
1,010
1,006
1,003
1,009
1,005
1,010
1,003
1,006
1,007
1,011
1,006
1,004
1,005
1,009
1,008
1,001
1,007
1,010
1,006
